Date,Country,Region,Region Code,lat,long,Region code,ISO Code,Map Region,Population,Area,Total Cases,Deaths,Recovered,Tests,Tested People,Active Cases,Hospitalized,Quarantined,Intensive Care,Other Hospitalized,Prev Total Cases,Previous Daily Cases,Daily Cases,Daily Deaths,Daily Recovered,Daily Tests,Daily Tested People,Daily Active Cases,Daily Hospitalized,Daily Quarantined,Daily Intensive Care,Daily Other Hospitalized,Weekly Cases,Weekly Deaths,Weekly Recovered,Weekly Tests,Weekly Tested People,Weekly Active Cases,Weekly Hospitalized,Weekly Quarantined,Weekly Intensive Care,Weekly Other Hospitalized,Last Update,note_it,note_en
2020-04-02,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,4098,503,40,12943,,3555,1150,2405,164,986,3962,137,136,26,11,647,,99,-2,101,-4,2,984,193,31,4320,,760,7,753,-2,9,2020-04-02 17:00:00,,
2020-04-02,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,165,11,21,1229,,133,38,95,8,30,160,16,5,1,2,72,,2,-2,4,0,-2,62,3,7,559,,52,3,49,0,3,2020-04-02 17:00:00,,
2020-04-02,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,10353,983,571,32100,,8799,3794,5005,453,3341,9795,494,558,97,132,2040,,329,195,134,0,195,3819,534,436,14046,,2849,753,2096,45,708,2020-04-02 17:00:00,,
2020-04-02,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,2077,144,69,16554,,1864,763,1101,118,645,1946,143,131,15,8,1345,,108,19,89,11,8,895,79,47,7363,,769,207,562,42,165,2020-04-02 17:00:00,,
2020-04-02,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,794,40,36,5970,,718,141,577,24,117,745,23,49,6,0,469,,43,-5,48,-3,-2,300,21,23,2509,,256,29,227,4,25,2020-04-02 17:00:00,,
2020-04-02,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,1791,93,92,17833,,1606,576,1030,73,503,1718,71,73,5,6,997,,62,8,54,1,7,627,60,56,8175,,511,162,349,5,157,2020-04-02 17:00:00,,
2020-04-02,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,5273,268,216,40724,,4789,1430,3359,295,1135,4867,259,406,15,34,4149,,357,13,344,-2,15,2047,110,121,19772,,1816,134,1682,36,98,2020-04-02 17:00:00,,
2020-04-02,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,2003,187,229,8496,,1587,417,1170,78,339,1870,124,133,14,15,821,,104,-4,108,2,-6,706,101,112,3896,,493,51,442,12,39,2020-04-02 17:00:00,,
2020-04-02,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1128,38,205,9737,,885,218,667,47,171,1095,17,33,1,11,657,,21,0,21,2,-2,326,18,193,4309,,115,28,87,1,27,2020-04-02 17:00:00,,
2020-04-02,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,668,63,49,1934,,556,110,446,25,85,631,3,37,4,17,217,,16,-2,18,-2,0,260,35,47,731,,178,13,165,1,12,2020-04-02 17:00:00,,
2020-04-02,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,10111,532,1001,120320,,8578,2015,6563,345,1670,9625,470,486,33,99,7574,,354,-53,407,-5,-48,3176,245,493,40561,,2438,242,2196,19,223,2020-04-02 17:00:00,,
2020-04-03,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,1563,146,116,11890,,1301,437,864,76,361,1497,61,66,13,3,1243,,50,21,29,1,20,546,78,92,5781,,376,77,299,5,72,2020-04-03 17:00:00,,
2020-04-03,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,261,11,3,2622,,247,60,187,19,41,246,9,15,1,0,195,,14,3,11,0,3,110,8,2,1368,,100,23,77,4,19,2020-04-03 17:00:00,,
2020-04-03,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,1559,139,211,13976,,1209,351,858,60,291,1479,61,80,10,21,1299,,49,12,37,0,12,556,79,101,5456,,376,57,319,15,42,2020-04-03 17:00:00,,
2020-04-03,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,733,45,26,11608,,662,200,462,17,183,691,22,42,4,3,929,,35,18,17,-2,20,239,27,19,4707,,193,75,118,-5,80,2020-04-03 17:00:00,,
2020-04-03,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,2677,181,144,19237,,2352,647,1705,115,532,2456,225,221,14,-5,1833,,212,24,188,-5,29,1223,83,80,9624,,1060,78,982,2,76,2020-04-03 17:00:00,,
2020-04-03,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,15932,1902,1852,63682,,12178,4279,7899,364,3915,15333,546,599,91,189,3175,,319,-31,350,-2,-29,4344,635,892,15884,,2817,510,2307,56,454,2020-04-03 17:00:00,,
2020-04-03,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,1879,136,419,19985,,1324,262,1062,61,201,1799,114,80,7,43,2864,,30,3,27,1,2,562,60,205,8144,,297,-17,314,4,-21,2020-04-03 17:00:00,,
2020-04-03,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,3600,199,392,43776,,3009,1382,1627,188,1194,3433,169,167,14,23,2201,,130,32,98,7,25,1305,81,228,19670,,996,264,732,62,202,2020-04-03 17:00:00,,
2020-04-03,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,3965,519,700,12934,,2746,1320,1426,173,1147,3782,122,183,31,66,865,,86,28,58,1,27,1269,188,395,5130,,686,140,546,16,124,2020-04-03 17:00:00,,
2020-04-03,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,47520,8311,13020,135051,,26189,13183,13006,1381,11802,46065,1292,1455,351,791,6765,,313,70,243,30,40,10222,2909,5019,39191,,2294,754,1540,89,665,2020-04-03 17:00:00,,
2020-04-03,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,4230,557,42,13678,,3631,1140,2491,158,982,4098,136,132,54,2,735,,76,-10,86,-6,-4,1034,221,32,4618,,781,-1,782,-4,3,2020-04-03 17:00:00,,
2020-04-03,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,176,11,21,1378,,144,39,105,8,31,165,5,11,0,0,149,,11,1,10,0,1,67,2,7,668,,58,4,54,-1,5,2020-04-03 17:00:00,,
2020-04-03,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,10896,1043,723,34281,,9130,3752,5378,452,3300,10353,558,543,60,152,2181,,331,-42,373,-1,-41,3804,474,547,14576,,2783,469,2314,21,448,2020-04-03 17:00:00,,
2020-04-03,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,2182,164,69,17924,,1949,771,1178,123,648,2077,131,105,20,0,1370,,85,8,77,5,3,848,95,40,7691,,713,159,554,41,118,2020-04-03 17:00:00,,
2020-04-03,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,825,41,40,6478,,744,146,598,24,122,794,49,31,1,4,508,,26,5,21,0,5,295,20,27,2677,,248,34,214,5,29,2020-04-03 17:00:00,,
2020-04-03,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,1859,101,94,18686,,1664,608,1056,73,535,1791,73,68,8,2,853,,58,32,26,0,32,609,62,41,7607,,506,108,398,-2,110,2020-04-03 17:00:00,,
2020-04-03,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,5499,290,300,44460,,4909,1437,3472,288,1149,5273,406,226,22,84,3736,,120,7,113,-7,14,2049,113,197,20714,,1739,110,1629,14,96,2020-04-03 17:00:00,,
2020-04-03,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,2109,204,246,8993,,1659,423,1236,80,343,2003,133,106,17,17,497,,72,6,66,2,4,718,102,121,4070,,495,16,479,14,2,2020-04-03 17:00:00,,
2020-04-03,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1179,39,220,10614,,920,213,707,48,165,1128,33,51,1,15,877,,35,-5,40,1,-6,295,18,181,4477,,96,18,78,2,16,2020-04-03 17:00:00,,
2020-04-03,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,719,70,89,2106,,560,110,450,25,85,668,37,51,7,40,172,,4,0,4,0,0,267,33,87,854,,147,-5,152,1,-6,2020-04-03 17:00:00,,
2020-04-03,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,10464,572,1031,126490,,8861,2049,6812,335,1714,10111,486,353,40,30,6170,,283,34,249,-10,44,2967,259,495,42863,,2213,175,2038,-3,178,2020-04-03 17:00:00,,
2020-04-04,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,1628,153,119,12837,,1356,425,931,71,354,1563,66,65,7,3,947,,55,-12,67,-5,-7,495,77,89,5834,,329,44,285,1,43,2020-04-04 17:00:00,,
2020-04-04,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,264,11,9,2765,,244,63,181,19,44,261,15,3,0,6,143,,-3,3,-6,0,3,82,8,8,1344,,66,18,48,0,18,2020-04-04 17:00:00,,
2020-04-04,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,1592,146,245,15045,,1201,352,849,61,291,1559,80,33,7,34,1069,,-8,1,-9,1,0,483,82,129,5877,,272,76,196,10,66,2020-04-04 17:00:00,,
2020-04-04,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,741,49,30,12314,,662,193,469,15,178,733,42,8,4,4,706,,0,-7,7,-2,-5,186,28,19,4554,,139,64,75,-7,71,2020-04-04 17:00:00,,
2020-04-04,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,2828,186,146,21534,,2496,681,1815,114,567,2677,221,151,5,2,2297,,144,34,110,-1,35,1236,77,70,10918,,1089,86,1003,-18,104,2020-04-04 17:00:00,,
2020-04-04,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,16540,1977,2040,67075,,12523,4217,8306,358,3859,15932,599,608,75,188,3393,,345,-62,407,-6,-56,4157,633,965,14084,,2559,206,2353,42,164,2020-04-04 17:00:00,,
2020-04-04,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,1986,145,505,21126,,1336,233,1103,50,183,1879,80,107,9,86,1141,,12,-29,41,-11,-18,550,58,276,8403,,216,-49,265,-9,-40,2020-04-04 17:00:00,,
2020-04-04,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,3757,212,439,44624,,3106,1429,1677,193,1236,3600,167,157,13,47,848,,97,47,50,5,42,1252,88,239,17445,,925,311,614,60,251,2020-04-04 17:00:00,,
2020-04-04,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,4203,542,767,14087,,2894,1290,1604,169,1121,3965,183,238,23,67,1153,,148,-30,178,-4,-26,1381,184,389,5910,,808,92,716,2,90,2020-04-04 17:00:00,,
2020-04-04,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,49118,8656,13242,141877,,27220,13328,13892,1326,12002,47520,1455,1598,345,222,6826,,1031,145,886,-55,200,9703,2712,4280,39374,,2711,857,1854,7,850,2020-04-04 17:00:00,,
2020-04-04,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,4341,574,270,14472,,3497,1150,2347,153,997,4230,132,111,17,228,794,,-134,10,-144,-5,15,968,210,260,4588,,498,-3,501,-13,10,2020-04-04 17:00:00,,
2020-04-04,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,206,11,24,1504,,171,37,134,6,31,176,11,30,0,3,126,,27,-2,29,-2,0,83,2,8,697,,73,2,71,-3,5,2020-04-04 17:00:00,,
2020-04-04,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,11709,1128,888,37181,,9693,3891,5802,450,3441,10896,543,813,85,165,2900,,563,139,424,-2,141,4038,511,685,15670,,2842,358,2484,11,347,2020-04-04 17:00:00,,
2020-04-04,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,2240,173,94,18977,,1973,780,1193,153,627,2182,105,58,9,25,1053,,24,9,15,30,-21,782,102,65,7477,,615,119,496,55,64,2020-04-04 17:00:00,,
2020-04-04,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,874,41,44,6789,,789,147,642,24,123,825,31,49,0,4,311,,45,1,44,0,1,250,15,15,2564,,220,30,190,2,28,2020-04-04 17:00:00,,
2020-04-04,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,1932,111,95,19896,,1726,627,1099,74,553,1859,68,73,10,1,1210,,62,19,43,1,18,573,54,35,6800,,484,115,369,3,112,2020-04-04 17:00:00,,
2020-04-04,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,5671,307,310,47886,,5054,1415,3639,286,1129,5499,226,172,17,10,3426,,145,-22,167,-2,-20,1854,109,202,22273,,1543,45,1498,9,36,2020-04-04 17:00:00,,
2020-04-04,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,2220,210,257,9863,,1753,434,1319,81,353,2109,106,111,6,11,870,,94,11,83,1,10,715,90,106,4302,,519,11,508,9,2,2020-04-04 17:00:00,,
2020-04-04,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1210,41,242,11809,,927,211,716,44,167,1179,51,31,2,22,1195,,7,-2,9,-4,2,241,13,199,4781,,29,8,21,0,8,2020-04-04 17:00:00,,
2020-04-04,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,748,82,106,2274,,560,86,474,23,63,719,51,29,12,17,168,,0,-24,24,-2,-22,237,41,104,894,,92,-30,122,-3,-27,2020-04-04 17:00:00,,
2020-04-04,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,10824,607,1124,133289,,9093,2015,7078,324,1691,10464,353,360,35,93,6799,,232,-34,266,-11,-23,2894,245,469,43909,,2180,112,2068,-20,132,2020-04-04 17:00:00,,
2020-04-05,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,1703,158,125,13598,,1420,414,1006,67,347,1628,65,75,5,6,761,,64,-11,75,-4,-7,410,70,89,5868,,251,17,234,-1,18,2020-04-05 17:00:00,,
2020-04-05,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,278,13,11,2931,,254,64,190,18,46,264,3,14,2,2,166,,10,1,9,-1,2,76,9,10,1346,,57,14,43,0,14,2020-04-05 17:00:00,,
2020-04-05,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,1644,158,260,15723,,1226,292,934,53,239,1592,33,52,12,15,678,,25,-60,85,-8,-52,430,94,144,5586,,192,2,190,-3,5,2020-04-05 17:00:00,,
2020-04-05,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,795,56,33,13077,,706,187,519,13,174,741,8,54,7,3,763,,44,-6,50,-2,-4,181,31,21,4592,,129,44,85,-6,50,2020-04-05 17:00:00,,
2020-04-05,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,2960,189,150,23139,,2621,717,1904,108,609,2828,151,132,3,4,1605,,125,36,89,-6,42,1201,72,64,11334,,1065,106,959,-27,133,2020-04-05 17:00:00,,
2020-04-05,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,17089,2051,2201,69986,,12837,4214,8623,375,3839,16540,608,549,74,161,2911,,314,-3,317,17,-20,3970,608,1060,16995,,2302,112,2190,42,70,2020-04-05 17:00:00,,
2020-04-05,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,2048,154,531,21652,,1363,235,1128,50,185,1986,107,62,9,26,526,,27,2,25,0,2,568,56,290,8255,,222,-61,283,-10,-51,2020-04-05 17:00:00,,
2020-04-05,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,3880,219,475,44658,,3186,1432,1754,197,1235,3757,157,123,7,36,34,,80,3,77,4,-1,1174,83,267,16914,,824,237,587,64,173,2020-04-05 17:00:00,,
2020-04-05,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,4449,556,800,15047,,3093,1291,1802,165,1126,4203,238,246,14,33,960,,199,1,198,-4,5,1373,179,380,5947,,814,48,766,-1,49,2020-04-05 17:00:00,,
2020-04-05,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,50455,8905,13426,149984,,28124,13326,14798,1317,12009,49118,1598,1337,249,184,8107,,904,-2,906,-9,7,9448,2545,4171,42586,,2732,385,2347,-11,396,2020-04-05 17:00:00,,
2020-04-05,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,4464,599,287,15252,,3578,1138,2440,151,987,4341,111,123,25,17,780,,81,-12,93,-2,-10,906,213,275,4821,,418,-30,448,-17,-13,2020-04-05 17:00:00,,
2020-04-05,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,224,13,24,1504,,187,39,148,6,33,206,30,18,2,0,0,,16,2,14,0,2,97,4,6,586,,87,5,82,-3,8,2020-04-05 17:00:00,,
2020-04-05,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,12362,1168,1017,38539,,10177,3916,6261,444,3472,11709,813,653,40,129,1358,,484,25,459,-6,31,4156,484,763,14481,,2909,488,2421,1,487,2020-04-05 17:00:00,,
2020-04-05,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,2317,182,113,20080,,2022,733,1289,159,574,2240,58,77,9,19,1103,,49,-47,96,6,-53,768,96,82,7719,,590,75,515,60,15,2020-04-05 17:00:00,,
2020-04-05,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,907,43,49,7157,,815,151,664,25,126,874,49,33,2,5,368,,26,4,22,1,3,269,16,20,2559,,233,23,210,2,21,2020-04-05 17:00:00,,
2020-04-05,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,1994,116,104,21904,,1774,632,1142,76,556,1932,73,62,5,9,2008,,48,5,43,2,3,534,51,39,8090,,444,110,334,5,105,2020-04-05 17:00:00,,
2020-04-05,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,5847,325,337,51006,,5185,1387,3798,276,1111,5671,172,176,18,27,3120,,131,-28,159,-10,-18,1725,110,216,23427,,1399,1,1398,1,0,2020-04-05 17:00:00,,
2020-04-05,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,2285,217,273,10476,,1795,432,1363,80,352,2220,111,65,7,16,613,,42,-2,44,-1,-1,691,88,101,4526,,502,1,501,5,-4,2020-04-05 17:00:00,,
2020-04-05,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1239,43,298,12448,,898,204,694,45,159,1210,31,29,2,56,639,,-29,-7,-22,1,-8,216,12,203,4763,,1,-8,9,-1,-7,2020-04-05 17:00:00,,
2020-04-05,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,782,91,115,2390,,576,119,457,23,96,748,29,34,9,9,116,,16,33,-17,0,33,198,48,113,910,,37,3,34,-3,6,2020-04-05 17:00:00,,
2020-04-05,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,11226,631,1186,140910,,9409,2003,7406,329,1674,10824,360,402,24,62,7621,,316,-12,328,5,-17,2868,239,471,46126,,2158,62,2096,-26,88,2020-04-05 17:00:00,,
2020-04-06,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,1721,169,127,14198,,1425,406,1019,66,340,1703,75,18,11,2,600,,5,-8,13,-1,-7,376,67,53,6250,,256,15,241,-3,18,2020-04-06 17:00:00,,
2020-04-06,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,287,13,12,3061,,262,64,198,18,46,278,14,9,0,1,130,,8,0,8,0,0,73,8,11,1228,,54,10,44,0,10,2020-04-06 17:00:00,,
2020-04-06,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,1722,164,298,16825,,1260,297,963,52,245,1644,52,78,6,38,1102,,34,5,29,-1,6,397,90,145,6185,,162,4,158,-10,14,2020-04-06 17:00:00,,
2020-04-06,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,817,58,37,13633,,722,184,538,14,170,795,54,22,2,4,556,,16,-3,19,1,-4,170,27,23,4620,,120,36,84,-4,40,2020-04-06 17:00:00,,
2020-04-06,ITA,Campania,15,40.83956555,14.25084984,15,IT-72,Campania,5801692,13671,3058,204,156,24526,,2698,711,1987,101,610,2960,132,98,15,6,1387,,77,-6,83,-7,1,1106,79,68,11557,,959,117,842,-25,142,2020-04-06 17:00:00,,
2020-04-06,ITA,Emilia-Romagna,8,44.49436681,11.341720800000001,8,IT-45,Emilia-Romagna,4489477,22453,17556,2108,2397,72163,,13051,4176,8875,372,3804,17089,549,467,57,196,2177,,214,-38,252,-3,-35,4025,570,1170,21173,,2285,46,2239,21,25,2020-04-06 17:00:00,,
2020-04-06,ITA,Friuli Venezia Giulia,6,45.6494354,13.76813649,6,IT-36,Friuli-Venezia Giulia,1215220,7924,2103,158,549,22272,,1396,235,1161,46,189,2048,62,55,4,18,620,,33,0,33,-4,4,602,51,264,8269,,287,-54,341,-14,-40,2020-04-06 17:00:00,,
2020-04-06,ITA,Lazio,12,41.89277044,12.48366722,12,IT-62,Lazio,5879082,17232,4031,229,502,47470,,3300,1432,1868,197,1235,3880,123,151,10,27,2812,,114,0,114,0,0,1117,79,235,14624,,803,199,604,43,156,2020-04-06 17:00:00,,
2020-04-06,ITA,Liguria,7,44.41149315,8.9326992,7,IT-42,Liguria,1550640,5416,4549,595,837,15533,,3117,1303,1814,162,1141,4449,246,100,39,37,486,,24,12,12,-3,15,1332,198,400,5856,,734,-14,748,-13,-1,2020-04-06 17:00:00,,
2020-04-06,ITA,Lombardia,3,45.46679409,9.190347404,3,IT-25,Lombardia,10060574,23864,51534,9202,13863,154989,,28469,13257,15212,1343,11914,50455,1337,1079,297,437,5005,,345,-69,414,26,-95,9373,2384,3526,43932,,3463,112,3351,13,99,2020-04-06 17:00:00,,
2020-04-06,ITA,Marche,11,43.61675973,13.5188753,11,IT-57,Marche,1525271,9401,4614,612,296,15919,,3706,1141,2565,140,1001,4464,123,150,13,9,667,,128,3,125,-11,14,930,195,280,4940,,455,-24,479,-27,3,2020-04-06 17:00:00,,
2020-04-06,ITA,Molise,14,41.55774754,14.65916051,14,IT-67,Molise,305617,4461,224,13,24,1546,,187,39,148,5,34,224,18,0,0,0,42,,0,0,0,-1,1,90,4,6,591,,80,4,76,-3,7,2020-04-06 17:00:00,,
2020-04-06,ITA,Piemonte,1,45.0732745,7.680687483,1,IT-21,Piemonte,4356406,25387,12924,1251,1128,41123,,10545,3922,6623,438,3484,12362,653,562,83,111,2584,,368,6,362,-6,12,4212,502,820,15645,,2890,485,2405,-14,499,2020-04-06 17:00:00,,
2020-04-06,ITA,Puglia,16,41.12559576,16.86736689,16,IT-75,Puglia,4029053,19541,2444,195,134,22059,,2115,722,1393,97,625,2317,77,127,13,21,1979,,93,-11,104,-62,51,732,104,98,8942,,530,26,504,-9,35,2020-04-06 17:00:00,,
2020-04-06,ITA,Sardegna,20,39.21531192,9.110616306,20,IT-88,Sardegna,1639591,24100,922,47,56,7521,,819,149,670,26,123,907,33,15,4,7,364,,4,-2,6,1,-3,240,19,24,2528,,197,12,185,2,10,2020-04-06 17:00:00,,
2020-04-06,ITA,Sicilia,19,38.11569725,13.362356699999998,19,IT-82,Sicilia,4999891,25832,2046,123,108,23464,,1815,637,1178,74,563,1994,62,52,7,4,1560,,41,5,36,-2,7,491,47,37,8706,,407,78,329,-1,79,2020-04-06 17:00:00,,
2020-04-06,ITA,Toscana,9,43.76923077,11.25588885,9,IT-52,Toscana,3729641,22987,6001,350,350,52849,,5301,1395,3906,279,1116,5847,176,154,25,13,1843,,116,8,108,3,5,1589,119,219,22750,,1251,0,1251,0,0,2020-04-06 17:00:00,,
2020-04-06,ITA,P.A. Trento,4,46.06893511,11.12123097,24,IT-32,Trentino-Alto Adige,541380,6207,2348,230,280,11130,,1838,433,1405,79,354,2285,65,63,13,7,654,,43,1,42,-1,2,666,83,102,4753,,481,2,479,1,1,2020-04-06 17:00:00,,
2020-04-06,ITA,Umbria,10,43.10675841,12.38824698,10,IT-55,Umbria,882015,8464,1253,44,337,12573,,872,205,667,46,159,1239,29,14,1,39,125,,-26,1,-27,1,0,202,11,153,4423,,38,-15,53,-1,-14,2020-04-06 17:00:00,,
2020-04-06,ITA,Valle d'Aosta,2,45.73750286,7.320149366,2,IT-23,Valle d'Aosta,125666,3261,805,96,142,2590,,567,130,437,21,109,782,34,23,5,27,200,,-9,11,-20,-2,13,221,46,126,1054,,49,12,37,-5,17,2020-04-06 17:00:00,,
2020-04-06,ITA,Veneto,5,45.43490485,12.33845213,5,IT-34,Veneto,4905854,18020,11588,662,1204,146288,,9722,2036,7686,322,1714,11226,402,362,31,18,5378,,313,33,280,-7,40,2864,249,457,46347,,2158,47,2111,-34,81,2020-04-06 17:00:00,,
2020-04-07,ITA,Abruzzo,13,42.35122196,13.39843823,13,IT-65,Abruzzo,1311580,10832,1799,172,136,14904,,1491,404,1087,67,337,1721,18,78,3,9,706,,66,-2,68,1,-3,398,57,41,6146,,300,-4,304,-6,2,2020-04-07 17:00:00,,
2020-04-07,ITA,Basilicata,17,40.63947052,15.80514834,17,IT-77,Basilicata,562869,10073,291,14,12,3160,,265,64,201,17,47,287,9,4,1,0,99,,3,0,3,-1,1,65,7,9,1117,,49,10,39,0,10,2020-04-07 17:00:00,,
2020-04-07,ITA,P.A. Bolzano,4,46.49933453,11.35662422,4,IT-32,Trentino-Alto Adige,533050,7400,1811,174,336,17761,,1301,389,912,64,325,1722,78,89,10,38,936,,41,92,-51,12,80,440,98,183,6486,,159,78,81,2,76,2020-04-07 17:00:00,,
2020-04-07,ITA,Calabria,18,38.90597598,16.59440194,18,IT-78,Calabria,1947131,15222,833,60,40,14072,,733,183,550,14,169,817,22,16,2,3,439,,11,-1,12,0,-1,174,24,23,4745,,127,34,93,-3,37,2020-04-07 17:00:00,,
